config,wl0,wl1,wl2,wl3,wl4,wl5,wl6,wl7,ipc0,ipc1,ipc2,ipc3,ipc4,ipc5,ipc6,ipc7,nrh
ABACuS,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,1.6264334734061212,1.626455588296468,1.6264619371799245,1.6264554824821635,1.6264643709317246,1.6264622546253984,1.6264694500893777,1.6264738943783468,1000
ABACuS,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,0.525193500717824,0.5232552967825556,0.525087262151748,0.5205295067668524,0.5237645159764309,0.5213295630501291,0.5157831926393694,0.5179160739376159,1000
ABACuS-Big,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,2.217330815081162,2.217249227837413,2.2174768709955557,2.2173068717122675,2.2278639907302145,2.218065764141622,2.217313607268904,2.2179678887266805,125
ABACuS-Big,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,0.2549840219171108,0.2551607694522017,0.25455737667076617,0.25485397557853623,0.2545469890935486,0.2551292309537795,0.25462798391945857,0.2540436731635622,125
ABACuS-Big,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,1.0098042398549638,1.0085045118046234,1.0092162434726921,1.0108995543767747,1.0100752684858345,1.0175085649546587,0.9830455075211066,0.9835688915257278,125
ABACuS-Big,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,1.8781745375577434,1.8781881186833833,1.8781697930289756,1.8781705514464626,1.8780959825367123,1.8781071110591125,1.8781372522044402,1.8781960028814908,125
ABACuS-Big,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,3.7472674223343696,3.7434292522193107,3.747357504014076,3.7449645440800583,3.739033904306868,3.742591236561688,3.747171939078104,3.7424915794875084,125
ABACuS-Big,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,2.1705146309724666,2.1705050674130657,2.17054833965804,2.1705329338814754,2.170550177058832,2.170558468957514,2.1705856300806357,2.1706085750456117,125
ABACuS-Big,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,0.6859500887007204,0.681093338294508,0.6889423095521207,0.6897527200976185,0.6930342328798705,0.6810311991901776,0.6806259347822936,0.6772291822212806,125
ABACuS-Big,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,0.0,0.0,0.0,0.0,0.0,0.0,0.06561205981835616,0.017973097140648906,125
ABACuS-Big,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,3.9231336500806058,3.9231019449229048,3.9231020988301997,3.9231203369301286,3.948335165722781,3.9230282247169415,3.9231179513462364,3.9230307640934097,125
ABACuS-Big,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,0.5972163655618706,0.5972272423319351,0.598723756250111,0.5976061219464355,0.5986535294344695,0.5977829444091243,0.5978025882789654,0.5978560499421204,125
ABACuS-Big,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,0.30689788646008553,0.3069629123372752,0.3068554166656681,0.3070636840838173,0.3068207922006695,0.3068010633473279,0.3068656042009754,0.306988954436113,125
ABACuS-Big,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,0.5296135340662546,0.5283643065553327,0.5295967486445626,0.529032595996886,0.529642142837198,0.5292162902638735,0.5284872210785817,0.5298026942713367,125
ABACuS-Big,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,0.08813686364600541,0.08814751656139781,0.08814179783521364,0.08799884103766377,0.0877429159447249,0.08736809406512408,0.08701883278504297,0.08669602307001634,125
ABACuS-Big,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.588743267003211,0.5894915491552598,0.5895057813730975,0.5886086139374315,0.5881626975418676,0.589064929699548,0.5881559570686499,0.589161865517889,125
ABACuS-Big,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.2060553239768526,1.2055511265281544,1.2077909886291611,1.2061970957053647,1.2051809983908603,1.2077425670631066,1.2035998129798466,1.2018592714855512,125
ABACuS-Big,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.2796069220564354,3.2960528333537606,3.268942520794356,3.2696445270262195,3.296057341905104,3.2690270491229994,3.269593052716368,3.269006157075027,125
ABACuS-Big,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,510.parest,0.38195408500533684,0.38394113746205577,0.3823120332829081,0.3834773830331475,0.38220357568185565,0.3830129629703182,0.3823681057830847,0.3821868700216756,125
ABACuS-Big,538.imagick,538.imagick,538.imagick,538.imagick,538.imagick,538.imagick,538.imagick,538.imagick,3.9690058743668346,3.969005795601798,3.9690058743668346,3.969005795601798,3.969005795601798,3.9690058743668346,3.9690058743668346,3.9690058743668346,125
ABACuS-Big,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,520.omnetpp,0.4056154070270399,0.40565661045416757,0.4055930009379176,0.40563665475109667,0.40557680271030755,0.4056355515060508,0.40564342326200586,0.4056227449238712,125
ABACuS-Big,519.lbm,519.lbm,519.lbm,519.lbm,519.lbm,519.lbm,519.lbm,519.lbm,0.15094326328242397,0.15094248145801803,0.1509539158345453,0.15093775217972114,0.15093851140052275,0.1509469185870006,0.1509539311018936,0.15096389438883276,125
ABACuS-Big,h264_encode,h264_encode,h264_encode,h264_encode,h264_encode,h264_encode,h264_encode,h264_encode,3.9985818629564838,3.9984898503533186,3.9985989708925787,3.9981246396565226,3.9985330981476137,3.9986017689334394,3.9985554019044,3.998861923896459,125
ABACuS-Big,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,bfs_cm2003,0.0,0.0,0.0,0.0,0.0,0.0,0.09081468891612439,0.0750301097612437,125
ABACuS-Big,435.gromacs,435.gromacs,435.gromacs,435.gromacs,435.gromacs,435.gromacs,435.gromacs,435.gromacs,2.788028234640735,2.788030722035414,2.782825165572184,2.7880295949341503,2.782834187496459,2.7880290119510955,2.788021705250819,2.7906681841948164,125
ABACuS-Big,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,ycsb_cserver,1.584751257165344,1.5847584399064234,1.5847721274778972,1.584780754536621,1.5847666649783618,1.584777250959961,1.5847620940881495,1.5847633623819666,125
ABACuS-Big,508.namd,508.namd,508.namd,508.namd,508.namd,508.namd,508.namd,508.namd,2.885759782603018,2.885785640062277,2.8857921773677133,2.8857447929837385,2.885794217679296,2.885766111600136,2.8857483738230765,2.885809832404285,125
ABACuS-Big,jp2_decode,jp2_decode,jp2_decode,jp2_decode,jp2_decode,jp2_decode,jp2_decode,jp2_decode,0.9538213406975717,0.953978393744031,0.9560921332638885,0.9558113867569197,0.951655994439474,0.9519115874417464,0.953642671588175,0.9538960436365087,125
ABACuS-Big,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,483.xalancbmk,0.4601849457526623,0.46935424886008054,0.4605607664923086,0.4618049805602501,0.4621108316590846,0.46063701898716314,0.4608206928988416,0.46020603161718066,125
ABACuS-Big,jp2_encode,jp2_encode,jp2_encode,jp2_encode,jp2_encode,jp2_encode,jp2_encode,jp2_encode,0.722660061678964,0.7247885185786908,0.7251853327147406,0.7251651810255947,0.7226074944585941,0.727200633924063,0.7233945564451119,0.7256566792929356,125
ABACuS-Big,541.leela,541.leela,541.leela,541.leela,541.leela,541.leela,541.leela,541.leela,3.7029600944580685,3.702967498906143,3.7028939356576633,3.7028995573498324,3.702859177525363,3.702959134624375,3.7029125147297233,3.7029274603916362,125
ABACuS-Big,401.bzip2,401.bzip2,401.bzip2,401.bzip2,401.bzip2,401.bzip2,401.bzip2,401.bzip2,2.693753144704257,2.656203174043264,2.6300749943529,2.664245187500651,2.626930559179078,2.6297226745746984,2.626870903427662,2.6261192799396276,125
ABACuS-Big,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,ycsb_bserver,1.3834944231581914,1.3797425087277164,1.3743784115937614,1.376624029178923,1.3737087112357347,1.3738747939677252,1.3822155522028534,1.3735782417844122,125
ABACuS-Big,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,531.deepsjeng,3.2704384415183467,3.27028501792991,3.270457533574967,3.270293680711777,3.270450795176589,3.2705010129559264,3.2703022365907675,3.27046416504175,125
ABACuS-Big,450.soplex,450.soplex,450.soplex,450.soplex,450.soplex,450.soplex,450.soplex,450.soplex,0.20530127199484272,0.21737107938652664,0.21022690819261944,0.20873967664230625,0.21551514753817866,0.20962185419684223,0.21495132526654326,0.2097133181821193,125
ABACuS-Big,grep_map0,grep_map0,grep_map0,grep_map0,grep_map0,grep_map0,grep_map0,grep_map0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7465828588551524,125
ABACuS-Big,511.povray,511.povray,511.povray,511.povray,511.povray,511.povray,511.povray,511.povray,3.236208722582496,3.2361357794550165,3.2361347321978773,3.236118761610486,3.236077867152855,3.23607598215796,3.2366930687496427,3.2361076084740845,125
ABACuS-Big,456.hmmer,456.hmmer,456.hmmer,456.hmmer,456.hmmer,456.hmmer,456.hmmer,456.hmmer,3.23917127228234,3.237404138642415,3.243282513258539,3.285110700592728,3.2755511372738115,3.260719022782073,3.2410154393062736,3.2366191609731567,125
ABACuS-Big,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,436.cactusADM,0.8533866137869633,0.8530028395440925,0.8520715548730822,0.8533875314065279,0.8527765680194631,0.8530626135716913,0.8533905573802658,0.852037723407859,125
ABACuS-Big,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,tpch6,2.281920299826072,2.2821091010408256,2.299789311701576,2.2828552638715873,2.282101966073063,2.377154169679957,2.281282470847919,2.282260638501212,125
ABACuS-Big,gups,gups,gups,gups,gups,gups,gups,gups,0.09292958871009355,0.09291935188203838,0.0929280591431637,0.09292938343500295,0.09291015131714239,0.09293221509361917,0.09292112460679045,0.0929251787336478,125
ABACuS-Big,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,wc_8443,1.0197427343062497,1.0198791945954848,1.0199096460004788,1.0209876154100153,1.0217530143923466,1.02936301755504,0.986890107403201,0.9973458184274391,125
ABACuS-Big,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,447.dealII,3.923409167928288,3.923489675699841,3.9234237914653174,3.923155890169368,3.9235286223276673,3.9233164264550795,3.923160045784847,3.9235327787328202,125
ABACuS-Big,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,458.sjeng,3.299107675501023,3.3064603523579073,3.315472276344084,3.3154816198733683,3.3028835544126696,3.315476013749478,3.315515311978055,3.3155248756039932,125
ABACuS-Big,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,ycsb_dserver,1.8262211424872339,1.826223810558061,1.8262225265480023,1.8262220429602665,1.826223310294187,1.8262243441731618,1.8262221763637543,1.8262281295142362,125
ABACuS-Big,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,525.x264,3.29055009458604,3.295753666933804,3.295750299719652,3.295757468635471,3.290565091046481,3.295750354029503,3.2905523684087954,3.2905475500738253,125
ABACuS-Big,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,403.gcc,3.742574218147241,3.742596209049448,3.7426016717977113,3.7427326424598197,3.7425794707277795,3.742602372151206,3.7425824121793214,3.7425772296249464,125
ABACuS-Big,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,470.lbm,0.13588935151935452,0.1358262496542823,0.13588055151075953,0.13575150899137495,0.1356960342342097,0.13577658224083308,0.13400104679205735,0.13375012457988167,125
ABACuS-Big,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,434.zeusmp,0.13401451939704007,0.13384583017707857,0.13392572673253791,0.13405978660415452,0.134130537557363,0.13404229141259816,0.13408879604652166,0.1340659939801741,125
ABACuS-Big,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,500.perlbench,1.808578807288757,1.8019548867980406,1.8019555686769955,1.796266243265158,1.8085827160911812,1.7962688890584366,1.8085875734968166,1.8019569811421867,125
ABACuS-Big,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,bfs_dblp,0.0,0.0,0.0,0.0,0.0,0.0,0.08866067933444749,0.07261683432579953,125
ABACuS-Big,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,549.fotonik3d,0.2100429128593203,0.2100037019032564,0.20997146354478546,0.210031870256996,0.21003968435185827,0.21002221847101538,0.2100238509700913,0.21004273418147007,125
ABACuS-Big,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,526.blender,3.562238504976946,3.5620192431677977,3.5623169280801696,3.5617871951114615,3.562369719686389,3.5612461419907655,3.5610150189013337,3.5610551541741913,125
ABACuS-Big,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,507.cactuBSSN,1.2861658916316747,1.286498583954225,1.2862177453327064,1.2867096659302828,1.2869110376030386,1.2863323776098157,1.286483282934493,1.2857575193108726,125
ABACuS-Big,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,tpcc64,1.2666461448880426,1.2814717282476198,1.2648726892989495,1.267140972315916,1.266691719295491,1.2680659855127645,1.2673656982708468,1.2671100162126092,125
ABACuS-Big,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,459.GemsFDTD,0.2032498558465641,0.20329689006175836,0.20320421468625258,0.2031931558579356,0.20289544048456074,0.20310684889628444,0.20307293065685797,0.20294670106479304,125
ABACuS-Big,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,471.omnetpp,0.5944552207121728,0.5934461756795865,0.6395555201696592,0.6687829880761779,0.5917863026047833,0.6731149463046784,0.5933686502200364,0.6071103771713288,125
ABACuS-Big,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,557.xz,1.1664212176218602,1.1660276922365287,1.1660302619250862,1.166125001603422,1.165991214757573,1.1657425543717044,1.1662289984169958,1.1659161052591158,125
ABACuS-Big,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,544.nab,2.9228498153979205,2.922866559873891,2.9228756156398106,2.922876000083945,2.922892873009468,2.9229097888468045,2.9229109422064803,2.92293593188963,125
ABACuS-Big,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,433.milc,0.263260219481019,0.26374807338955775,0.2633015018010698,0.2635219017005332,0.26349621416807867,0.26334636341293577,0.263426798039367,0.26330947195251003,125
ABACuS-Big,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,481.wrf,3.9553927419215604,3.955403537091925,3.9553751412266696,3.9553913338602045,3.955397748370055,3.9553825726120726,3.955397748370055,3.9554001733731003,125
ABACuS-Big,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,ycsb_eserver,1.491470733772131,1.4914768066407706,1.4914777743002317,1.491472657954095,1.491482623738973,1.4914788754314905,1.4914722909132214,1.4914725912193771,125
ABACuS-Big,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,482.sphinx3,0.45366020470500346,0.4535714562311879,0.4536317186083981,0.4529615150421215,0.4526850055941455,0.45304951080223504,0.4521687272579619,0.45209202816971866,125
ABACuS-Big,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,502.gcc,2.2602651211877873,2.259515806776105,2.25967421327804,2.2601538059526645,2.259683200098269,2.259601223542428,2.2594927560775213,2.268550870574545,250
ABACuS-Big,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,462.libquantum,0.2615342761853217,0.26116293362850385,0.26174007903545304,0.2606338156985442,0.26148072639293496,0.2601536821195452,0.2599010524205803,0.26024817122471494,250
ABACuS-Big,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,wc_map0,1.0431483611184766,1.0378183120436235,1.0417097836856821,1.0405436653353517,1.0416218118273948,1.0504621700026273,1.0167347834913099,1.0178324810487607,250
ABACuS-Big,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,523.xalancbmk,1.89554621040743,1.8955655594238572,1.895524508359467,1.8953874807439293,1.8953367201673788,1.8953531012028053,1.8951781872116522,1.8958843270920696,250
ABACuS-Big,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,464.h264ref,3.7478606508680974,3.745648446097141,3.747889586797984,3.7446457183196604,3.7400463575005967,3.7454962280605684,3.7479124830203165,3.744221589623504,250
ABACuS-Big,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,ycsb_abgsave,2.176427976976134,2.176427432239816,2.176479893967123,2.176518028006324,2.176520609800132,2.176522409953568,2.176523783756877,2.1766095077764107,250
ABACuS-Big,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,505.mcf,0.7049684360076094,0.7095634101394689,0.7079152682198745,0.7057340798715462,0.711251158677036,0.7003989002868771,0.6948907428496698,0.6973693008849396,250
ABACuS-Big,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,bfs_ny,0.0,0.0,0.0,0.0,0.0,0.0,0.06869200054688587,0.018838791487144197,250
ABACuS-Big,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,444.namd,3.9231336500806058,3.9231019449229048,3.9231020988301997,3.9231203369301286,3.948335165722781,3.9230282247169415,3.9231179513462364,3.9230307640934097,250
ABACuS-Big,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,tpch17,0.6168381631997967,0.617338167770259,0.6181232074021342,0.6176123450134244,0.6185894186716862,0.6181085875983274,0.6176800703715492,0.6178321145333467,250
ABACuS-Big,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,437.leslie3d,0.31923709281416557,0.31935050086365707,0.31917419371444006,0.31914395684545627,0.31913599418712935,0.3191091687177116,0.3193776275397029,0.3193531458598581,250
ABACuS-Big,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,tpch2,0.5511977007912355,0.5503682022437593,0.5508268265950494,0.5516964146154796,0.5518496627970922,0.5508463866276928,0.5502981401136272,0.5502181233833164,250
ABACuS-Big,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,429.mcf,0.09526505552099356,0.09527929037356551,0.09527294685331136,0.09508626203822268,0.09482847159826371,0.0944401803627442,0.09401483058192367,0.093661530391661,250
ABACuS-Big,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,473.astar,0.6248687541290546,0.625173823720681,0.624582232559197,0.6250845602672794,0.6240501274505376,0.6250384261904951,0.6239946763270194,0.6235609849315366,250
ABACuS-Big,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,ycsb_aserver,1.2772394624998278,1.271505537384364,1.2814970427949979,1.2814948339931729,1.2697014172686554,1.27415537387006,1.2755735027897015,1.2694609554591534,250
ABACuS-Big,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,445.gobmk,3.306413233178329,3.325785795050047,3.306532837615726,3.3066119409163997,3.325781370715471,3.3065310336454083,3.3065574920740164,3.3065975085184567,250
